 ProductID ,Date,CustomerID,CampaignID,Units,Product,Category,Segment,ManufacturerID,Manufacturer,Unit Cost,Unit Price,ZipCode,Email Name,City,State,Region,District,Country
549,4/17/2016,150221,20,1,Maximus UC-14,Mix,Productivity,7,VanArsdel,40.24,55.12,28412,(Chastity.Rosales@xyza.com): Rosales. Chastity,Wilmington. NC. USA,NC,East,District #08,USA
449,7/3/2013,169223,3,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,45238,(Scarlet.Whitley@xyza.com): Whitley. Scarlet,Cincinnati. OH. USA,OH,East,District #16,USA
440,6/11/2011,56074,5,1,Maximus UM-45,Urban,Moderation,7,VanArsdel,118.8,162.74,40741,(Thor.Wilcox@xyza.com): Wilcox. Thor,London. KY. USA,KY,East,District #19,USA
487,3/18/2016,30961,21,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,64079,(Shelby.Lawson@xyza.com): Lawson. Shelby,Platte City. MO. USA,MO,Central,District #30,USA
487,6/4/2016,193330,16,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,34695,(Lois.Jacobson@xyza.com): Jacobson. Lois,Safety Harbor. FL. USA,FL,East,District #10,USA
690,8/22/2012,28095,21,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,26.82,36.74,58554,(Lila.Avery@xyza.com): Avery. Lila,Mandan. ND. USA,ND,Central,District #32,USA
443,6/23/2012,151899,9,1,Maximus UM-48,Urban,Moderation,7,VanArsdel,65.15,89.24,34610,(Tanisha.Garrett@xyza.com): Garrett. Tanisha,Spring Hill. FL. USA,FL,East,District #10,USA
449,3/28/2012,191881,5,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,62239,(Dane.Spears@xyza.com): Spears. Dane,Dupo. IL. USA,IL,Central,District #29,USA
506,4/26/2011,198045,21,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,68007,(Meredith.Kerr@xyza.com): Kerr. Meredith,Bennington. NE. USA,NE,Central,District #30,USA
589,8/26/2012,155428,19,1,Maximus UC-54,Urban,Convenience,7,VanArsdel,61.32,83.99,98282,(Nola.Rogers@xyza.com): Rogers. Nola,Camano Island. WA. USA,WA,West,District #34,USA
506,10/28/2014,115244,13,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,44236,(Georgia.Barnes@xyza.com): Barnes. Georgia,Hudson. OH. USA,OH,East,District #14,USA
506,7/2/2012,151567,2,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,45176,(Venus.Baird@xyza.com): Baird. Venus,Williamsburg. OH. USA,OH,East,District #16,USA
563,10/1/2014,267003,18,1,Maximus UC-28,Youth,Youth,7,VanArsdel,56.91,77.96,45034,(Illana.Giles@xyza.com): Giles. Illana,Kings Mills. OH. USA,OH,East,District #16,USA
506,9/14/2012,10060,16,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,78501,(Nevada.Schroeder@xyza.com): Schroeder. Nevada,Mcallen. TX. USA,TX,Central,District #23,USA
615,8/24/2015,102391,4,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,32952,(Hasad.Zimmerman@xyza.com): Zimmerman. Hasad,Merritt Island. FL. USA,FL,East,District #10,USA
577,2/17/2011,199282,10,1,Maximus UC-42,Urban,Convenience,7,VanArsdel,74.73,102.37,34431,(Ifeoma.Chaney@xyza.com): Chaney. Ifeoma,Dunnellon. FL. USA,FL,East,District #12,USA
407,6/30/2013,218343,1,1,Maximus UM-12,Accessory,Accessory,7,VanArsdel,116.89,160.12,81526,(Constance.Collier@xyza.com): Collier. Constance,Palisade. CO. USA,CO,Central,District #20,USA
426,10/15/2015,133966,15,1,Maximus UM-31,Urban,Moderation,7,VanArsdel,67.82,92.9,55371,(Anika.Hopkins@xyza.com): Hopkins. Anika,Princeton. MN. USA,MN,Central,District #28,USA
636,11/18/2015,7288,15,1,Maximus UC-01,Urban,Convenience,7,VanArsdel,64.38,88.19,44060,(Chelsea.Holden@xyza.com): Holden. Chelsea,Mentor. OH. USA,OH,East,District #14,USA
461,5/2/2015,46890,15,1,Maximus UM-66,Urban,Moderation,7,VanArsdel,82.39,112.87,71037,(Kasper.Lang@xyza.com): Lang. Kasper,Haughton. LA. USA,LA,Central,District #24,USA
545,11/15/2012,241429,11,1,Maximus UC-10,Mix,All Season,7,VanArsdel,57.48,78.74,50658,(Brynn.Tillman@xyza.com): Tillman. Brynn,Nashua. IA. USA,IA,Central,District #28,USA
470,4/8/2014,148603,11,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,79927,(Christian.Everett@xyza.com): Everett. Christian,El Paso. TX. USA,TX,West,District #39,USA
451,1/30/2013,166916,19,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,70665,(Brenna.Barron@xyza.com): Barron. Brenna,Sulphur. LA. USA,LA,Central,District #24,USA
506,4/6/2015,64231,19,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,85255,(Clayton.Delacruz@xyza.com): Delacruz. Clayton,Scottsdale. AZ. USA,AZ,West,District #39,USA
656,6/26/2013,7161,5,1,Maximus UC-21,Urban,Convenience,7,VanArsdel,65.72,90.03,37043,(Joan.Terry@xyza.com): Terry. Joan,Clarksville. TN. USA,TN,East,District #19,USA
451,4/27/2015,87746,19,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,27870,(Ariana.Harrington@xyza.com): Harrington. Ariana,Roanoke Rapids. NC. USA,NC,East,District #08,USA
674,12/30/2015,89080,5,1,Maximus UC-39,Urban,Convenience,7,VanArsdel,49.82,68.24,14624,(Dominique.Malone@xyza.com): Malone. Dominique,Rochester. NY. USA,NY,East,District #06,USA
465,3/31/2015,200767,22,1,Maximus UM-70,Urban,Moderation,7,VanArsdel,86.23,118.12,80222,(Karyn.Benton@xyza.com): Benton. Karyn,Denver. CO. USA,CO,Central,District #20,USA
690,4/30/2013,253730,10,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,26.82,36.74,62849,(Joelle.Velasquez@xyza.com): Velasquez. Joelle,Iuka. IL. USA,IL,Central,District #25,USA
656,5/24/2014,181491,4,1,Maximus UC-21,Urban,Convenience,7,VanArsdel,65.72,90.03,77009,(Wallace.Tran@xyza.com): Tran. Wallace,Houston. TX. USA,TX,Central,District #23,USA
583,6/4/2016,208148,18,1,Maximus UC-48,Urban,Convenience,7,VanArsdel,40.18,55.05,60153,(Florence.Sears@xyza.com): Sears. Florence,Maywood. IL. USA,IL,Central,District #31,USA
549,5/28/2012,253351,4,1,Maximus UC-14,Mix,Productivity,7,VanArsdel,40.24,55.12,95948,(Lilah.Malone@xyza.com): Malone. Lilah,Gridley. CA. USA,CA,West,District #35,USA
449,6/5/2012,39931,3,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,20659,(Rebecca.Carlson@xyza.com): Carlson. Rebecca,Mechanicsville. MD. USA,MD,East,District #07,USA
487,2/28/2012,186031,3,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,11364,(Bianca.Dalton@xyza.com): Dalton. Bianca,Oakland Gardens. NY. USA,NY,East,District #03,USA
556,8/3/2011,945,5,1,Maximus UC-21,Mix,Productivity,7,VanArsdel,62.47,85.57,12225,(Kermit.Hammond@xyza.com): Hammond. Kermit,Albany. NY. USA,NY,East,District #01,USA
506,5/29/2015,152230,13,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,95662,(Lillian.Mcknight@xyza.com): Mcknight. Lillian,Orangevale. CA. USA,CA,West,District #35,USA
545,3/8/2013,1835,19,1,Maximus UC-10,Mix,All Season,7,VanArsdel,57.48,78.74,32805,(Halla.Swanson@xyza.com): Swanson. Halla,Orlando. FL. USA,FL,East,District #12,USA
449,6/29/2013,269091,10,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,75554,(Indira.David@xyza.com): David. Indira,Avery. TX. USA,TX,Central,District #25,USA
506,5/31/2015,118954,22,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,29715,(Rhona.Gould@xyza.com): Gould. Rhona,Fort Mill. SC. USA,SC,East,District #11,USA
465,3/27/2015,140437,20,1,Maximus UM-70,Urban,Moderation,7,VanArsdel,86.23,118.12,3431,(Sophia.Cherry@xyza.com): Cherry. Sophia,Keene. NH. USA,NH,East,District #02,USA
690,4/12/2013,248458,2,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,26.82,36.74,54539,(Jermaine.Mclaughlin@xyza.com): Mclaughlin. Jermaine,Lake Tomahawk. WI. USA,WI,Central,District #26,USA
515,3/19/2016,35786,13,1,Maximus UE-03,Urban,Extreme,7,VanArsdel,38.31,52.47,53105,(Fuller.Brown@xyza.com): Brown. Fuller,Burlington. WI. USA,WI,Central,District #31,USA
402,4/29/2014,144649,16,1,Maximus UM-07,Accessory,Accessory,7,VanArsdel,74.73,102.37,24141,(Vielka.Jacobson@xyza.com): Jacobson. Vielka,Radford. VA. USA,VA,East,District #07,USA
674,8/26/2013,105169,2,1,Maximus UC-39,Urban,Convenience,7,VanArsdel,49.82,68.24,85205,(Jayme.Rivers@xyza.com): Rivers. Jayme,Mesa. AZ. USA,AZ,West,District #39,USA
604,9/30/2015,151524,10,1,Maximus UC-69,Urban,Convenience,7,VanArsdel,37.16,50.9,77019,(Ryan.Bullock@xyza.com): Bullock. Ryan,Houston. TX. USA,TX,Central,District #23,USA
676,3/15/2016,263592,22,1,Maximus UC-41,Urban,Convenience,7,VanArsdel,55.57,76.12,61052,(Harlan.Terrell@xyza.com): Terrell. Harlan,Monroe Center. IL. USA,IL,Central,District #27,USA
653,7/24/2014,157628,1,1,Maximus UC-18,Urban,Convenience,7,VanArsdel,63.81,87.41,27502,(Shoshana.Alexander@xyza.com): Alexander. Shoshana,Apex. NC. USA,NC,East,District #08,USA
578,10/21/2015,194070,22,1,Maximus UC-43,Urban,Convenience,7,VanArsdel,57.48,78.74,19317,(Dane.Schmidt@xyza.com): Schmidt. Dane,Chadds Ford. PA. USA,PA,East,District #04,USA
506,4/23/2015,263641,15,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,81055,(Baxter.Pate@xyza.com): Pate. Baxter,La Veta. CO. USA,CO,Central,District #20,USA
449,12/24/2012,92981,12,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,72032,(Aiko.Langley@xyza.com): Langley. Aiko,Conway. AR. USA,AR,Central,District #25,USA
470,1/16/2014,199249,22,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,74346,(Kiona.Finch@xyza.com): Finch. Kiona,Jay. OK. USA,OK,Central,District #21,USA
688,4/7/2015,127737,1,1,Maximus UC-53,Urban,Convenience,7,VanArsdel,40.24,55.12,77414,(Dane.Colon@xyza.com): Colon. Dane,Bay City. TX. USA,TX,Central,District #23,USA
563,4/27/2015,217359,18,1,Maximus UC-28,Youth,Youth,7,VanArsdel,56.91,77.96,68152,(Lamar.Leonard@xyza.com): Leonard. Lamar,Omaha. NE. USA,NE,Central,District #30,USA
690,7/13/2013,154255,2,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,26.82,36.74,15136,(Brock.Willis@xyza.com): Willis. Brock,Mc Kees Rocks. PA. USA,PA,East,District #13,USA
590,6/22/2011,99666,13,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,65.15,89.24,29461,(Louis.Frederick@xyza.com): Frederick. Louis,Moncks Corner. SC. USA,SC,East,District #11,USA
449,10/27/2013,89416,2,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,93311,(Maris.Sawyer@xyza.com): Sawyer. Maris,Bakersfield. CA. USA,CA,West,District #38,USA
407,4/26/2013,166969,13,1,Maximus UM-12,Accessory,Accessory,7,VanArsdel,116.89,160.12,59911,(Lucian.Weiss@xyza.com): Weiss. Lucian,Bigfork. MT. USA,MT,West,District #33,USA
614,5/18/2014,111455,4,1,Maximus UC-79,Urban,Convenience,7,VanArsdel,49.82,68.24,77904,(Judah.Johns@xyza.com): Johns. Judah,Victoria. TX. USA,TX,Central,District #23,USA
470,5/15/2014,67946,9,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,48195,(Mark.Randolph@xyza.com): Randolph. Mark,Southgate. MI. USA,MI,East,District #18,USA
506,5/29/2011,120599,11,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,76052,(Raya.Flowers@xyza.com): Flowers. Raya,Haslet. TX. USA,TX,Central,District #22,USA
407,3/29/2012,197820,9,1,Maximus UM-12,Accessory,Accessory,7,VanArsdel,116.89,160.12,39465,(Aladdin.Lindsey@xyza.com): Lindsey. Aladdin,Petal. MS. USA,MS,Central,District #24,USA
451,11/30/2013,73691,21,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,6062,(Malachi.Robinson@xyza.com): Robinson. Malachi,Plainville. CT. USA,CT,East,District #02,USA
449,2/28/2013,162220,19,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,43344,(Sebastian.Brown@xyza.com): Brown. Sebastian,Richwood. OH. USA,OH,East,District #15,USA
636,10/1/2015,43889,4,1,Maximus UC-01,Urban,Convenience,7,VanArsdel,64.38,88.19,94533,(Rina.Sharp@xyza.com): Sharp. Rina,Fairfield. CA. USA,CA,West,District #35,USA
449,8/27/2014,227002,22,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,98816,(Curran.Britt@xyza.com): Britt. Curran,Chelan. WA. USA,WA,West,District #33,USA
651,3/27/2013,45436,16,1,Maximus UC-16,Urban,Convenience,7,VanArsdel,59.4,81.37,32065,(Giselle.William@xyza.com): William. Giselle,Orange Park. FL. USA,FL,East,District #12,USA
449,8/9/2014,206368,21,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,53021,(Kimberly.Fleming@xyza.com): Fleming. Kimberly,Fredonia. WI. USA,WI,Central,District #26,USA
506,4/30/2011,80995,3,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,17543,(Frances.Larsen@xyza.com): Larsen. Frances,Lititz. PA. USA,PA,East,District #05,USA
585,1/30/2015,124612,6,1,Maximus UC-50,Urban,Convenience,7,VanArsdel,30.66,41.99,33177,(Oprah.Harris@xyza.com): Harris. Oprah,Miami. FL. USA,FL,East,District #10,USA
676,6/16/2016,260740,14,1,Maximus UC-41,Urban,Convenience,7,VanArsdel,55.57,76.12,31546,(Hiroko.Delacruz@xyza.com): Delacruz. Hiroko,Jesup. GA. USA,GA,East,District #11,USA
476,4/25/2013,197953,15,1,Maximus UM-81,Urban,Moderation,7,VanArsdel,142.76,195.56,12962,(Todd.Nicholson@xyza.com): Nicholson. Todd,Morrisonville. NY. USA,NY,East,District #01,USA
604,8/9/2011,208157,3,1,Maximus UC-69,Urban,Convenience,7,VanArsdel,37.16,50.9,75204,(Grant.Hurley@xyza.com): Hurley. Grant,Dallas. TX. USA,TX,Central,District #22,USA
487,7/31/2011,238983,19,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,50579,(Juliet.Hughes@xyza.com): Hughes. Juliet,Rockwell City. IA. USA,IA,Central,District #32,USA
470,8/2/2014,246143,3,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,2568,(Marcia.Foley@xyza.com): Foley. Marcia,Vineyard Haven. MA. USA,MA,East,District #02,USA
676,1/22/2016,282366,19,1,Maximus UC-41,Urban,Convenience,7,VanArsdel,55.57,76.12,31756,(Hyacinth.Oliver@xyza.com): Oliver. Hyacinth,Hartsfield. GA. USA,GA,East,District #12,USA
506,6/14/2015,35767,18,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,54913,(Portia.Horne@xyza.com): Horne. Portia,Appleton. WI. USA,WI,Central,District #26,USA
451,4/19/2013,178771,15,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,45335,(Halla.Herman@xyza.com): Herman. Halla,Jamestown. OH. USA,OH,East,District #16,USA
438,4/24/2011,86425,20,1,Maximus UM-43,Urban,Moderation,7,VanArsdel,73.58,100.79,30102,(Walker.Salas@xyza.com): Salas. Walker,Acworth. GA. USA,GA,East,District #09,USA
470,8/29/2013,171981,2,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,14468,(Maggie.Gomez@xyza.com): Gomez. Maggie,Hilton. NY. USA,NY,East,District #06,USA
549,2/9/2015,78356,9,1,Maximus UC-14,Mix,Productivity,7,VanArsdel,40.24,55.12,28092,(Emery.Callahan@xyza.com): Callahan. Emery,Lincolnton. NC. USA,NC,East,District #11,USA
407,5/29/2015,11370,10,1,Maximus UM-12,Accessory,Accessory,7,VanArsdel,116.89,160.12,15642,(Catherine.Torres@xyza.com): Torres. Catherine,Irwin. PA. USA,PA,East,District #13,USA
402,3/25/2014,56125,17,1,Maximus UM-07,Accessory,Accessory,7,VanArsdel,74.73,102.37,30542,(Bruce.Rivas@xyza.com): Rivas. Bruce,Flowery Branch. GA. USA,GA,East,District #09,USA
470,1/24/2013,213734,19,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,58730,(TaShya.Mcfadden@xyza.com): Mcfadden. TaShya,Crosby. ND. USA,ND,Central,District #32,USA
506,11/12/2014,69727,13,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,34119,(Kieran.Lowe@xyza.com): Lowe. Kieran,Naples. FL. USA,FL,East,District #10,USA
636,1/30/2016,128849,22,1,Maximus UC-01,Urban,Convenience,7,VanArsdel,64.38,88.19,21158,(Ingrid.Wade@xyza.com): Wade. Ingrid,Westminster. MD. USA,MD,East,District #05,USA
604,7/23/2015,256666,2,1,Maximus UC-69,Urban,Convenience,7,VanArsdel,37.16,50.9,62033,(Sebastian.Kidd@xyza.com): Kidd. Sebastian,Gillespie. IL. USA,IL,Central,District #29,USA
506,9/13/2014,10887,20,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,64015,(Mercedes.Sandoval@xyza.com): Sandoval. Mercedes,Blue Springs. MO. USA,MO,Central,District #30,USA
491,5/7/2012,166582,9,1,Maximus UM-96,Urban,Moderation,7,VanArsdel,63.45,86.91,80910,(Jocelyn.Holmes@xyza.com): Holmes. Jocelyn,Colorado Springs. CO. USA,CO,Central,District #20,USA
506,6/30/2015,11020,1,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,53150,(Marah.Stout@xyza.com): Stout. Marah,Muskego. WI. USA,WI,Central,District #26,USA
582,3/27/2015,36297,1,1,Maximus UC-47,Urban,Convenience,7,VanArsdel,26.06,35.69,87113,(Hop.Sullivan@xyza.com): Sullivan. Hop,Albuquerque. NM. USA,NM,West,District #39,USA
494,4/30/2013,809,1,1,Maximus UM-99,Urban,Moderation,7,VanArsdel,117.65,161.17,12225,(Zachery.Barrera@xyza.com): Barrera. Zachery,Albany. NY. USA,NY,East,District #01,USA
506,3/19/2012,150499,6,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,36804,(Sybil.Cain@xyza.com): Cain. Sybil,Opelika. AL. USA,AL,East,District #09,USA
651,2/28/2014,139478,20,1,Maximus UC-16,Urban,Convenience,7,VanArsdel,59.4,81.37,60120,(Brent.Sanders@xyza.com): Sanders. Brent,Elgin. IL. USA,IL,Central,District #31,USA
496,8/30/2011,276461,5,1,Maximus UM-01,Urban,Moderation,7,VanArsdel,74.73,102.37,37314,(Belle.Love@xyza.com): Love. Belle,Coker Creek. TN. USA,TN,East,District #19,USA
440,5/8/2011,194588,19,1,Maximus UM-45,Urban,Moderation,7,VanArsdel,118.8,162.74,50124,(Thane.Sims@xyza.com): Sims. Thane,Huxley. IA. USA,IA,Central,District #30,USA
506,1/5/2016,163682,15,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,81004,(Bree.Shaw@xyza.com): Shaw. Bree,Pueblo. CO. USA,CO,Central,District #20,USA
449,5/31/2014,128933,6,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,38134,(Desiree.Giles@xyza.com): Giles. Desiree,Memphis. TN. USA,TN,Central,District #25,USA
615,8/17/2015,85247,10,1,Maximus UC-80,Urban,Convenience,7,VanArsdel,49.82,68.24,44224,(Hu.Buchanan@xyza.com): Buchanan. Hu,Stow. OH. USA,OH,East,District #14,USA
505,4/15/2014,130725,14,1,Maximus UM-10,Urban,Moderation,7,VanArsdel,144.1,197.39,72714,(Kieran.Kelly@xyza.com): Kelly. Kieran,Bella Vista. AR. USA,AR,Central,District #21,USA
449,3/29/2013,219264,18,1,Maximus UM-54,Urban,Moderation,7,VanArsdel,74.73,102.37,67156,(Colette.Wise@xyza.com): Wise. Colette,Winfield. KS. USA,KS,Central,District #21,USA
400,7/1/2015,26249,6,1,Maximus UM-05,Accessory,Accessory,7,VanArsdel,61.68,84.5,75098,(Jarrod.Martin@xyza.com): Martin. Jarrod,Wylie. TX. USA,TX,Central,District #22,USA
534,11/13/2015,190338,3,1,Maximus UE-22,Urban,Extreme,7,VanArsdel,38.31,52.47,80863,(Kareem.Hodge@xyza.com): Hodge. Kareem,Woodland Park. CO. USA,CO,Central,District #20,USA
491,3/19/2016,177495,16,1,Maximus UM-96,Urban,Moderation,7,VanArsdel,63.45,86.91,72916,(Magee.West@xyza.com): West. Magee,Fort Smith. AR. USA,AR,Central,District #25,USA
604,3/16/2012,103476,10,1,Maximus UC-69,Urban,Convenience,7,VanArsdel,37.16,50.9,44129,(Tamara.Tate@xyza.com): Tate. Tamara,Cleveland. OH. USA,OH,East,District #14,USA
456,3/24/2012,58457,9,1,Maximus UM-61,Urban,Moderation,7,VanArsdel,86.23,118.12,60560,(Tamekah.West@xyza.com): West. Tamekah,Yorkville. IL. USA,IL,Central,District #31,USA
506,6/15/2013,41648,8,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,49442,(Lacota.Woods@xyza.com): Woods. Lacota,Muskegon. MI. USA,MI,East,District #18,USA
604,3/11/2014,79285,20,1,Maximus UC-69,Urban,Convenience,7,VanArsdel,37.16,50.9,73020,(Aurelia.Leon@xyza.com): Leon. Aurelia,Choctaw. OK. USA,OK,Central,District #21,USA
636,9/24/2015,266091,17,1,Maximus UC-01,Urban,Convenience,7,VanArsdel,64.38,88.19,55771,(Patrick.Spencer@xyza.com): Spencer. Patrick,Orr. MN. USA,MN,Central,District #28,USA
489,1/6/2012,254386,11,1,Maximus UM-94,Urban,Moderation,7,VanArsdel,73.77,101.06,22035,(Kevyn.Stark@xyza.com): Stark. Kevyn,Fairfax. VA. USA,VA,East,District #07,USA
589,7/30/2013,262389,5,1,Maximus UC-54,Urban,Convenience,7,VanArsdel,61.32,83.99,18465,(Keiko.Crosby@xyza.com): Crosby. Keiko,Thompson. PA. USA,PA,East,District #01,USA
560,4/13/2015,160599,21,1,Maximus UC-25,Mix,Productivity,7,VanArsdel,51.16,70.08,21136,(Pascale.Flores@xyza.com): Flores. Pascale,Reisterstown. MD. USA,MD,East,District #05,USA
458,6/30/2014,102868,1,1,Maximus UM-63,Urban,Moderation,7,VanArsdel,130.3,178.49,33064,(Caryn.Watts@xyza.com): Watts. Caryn,Pompano Beach. FL. USA,FL,East,District #10,USA
470,4/29/2014,231858,9,1,Maximus UM-75,Urban,Moderation,7,VanArsdel,74.73,102.37,63135,(Ann.Farmer@xyza.com): Farmer. Ann,Saint Louis. MO. USA,MO,Central,District #29,USA
494,7/20/2013,245557,3,1,Maximus UM-99,Urban,Moderation,7,VanArsdel,117.65,161.17,80487,(Constance.Merritt@xyza.com): Merritt. Constance,Steamboat Springs. CO. USA,CO,Central,District #20,USA
487,3/27/2016,20165,15,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,32164,(Raven.Frederick@xyza.com): Frederick. Raven,Palm Coast. FL. USA,FL,East,District #12,USA
549,5/20/2011,117471,10,1,Maximus UC-14,Mix,Productivity,7,VanArsdel,40.24,55.12,13502,(Lance.Villarreal@xyza.com): Villarreal. Lance,Utica. NY. USA,NY,East,District #01,USA
506,6/30/2015,81577,15,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,75067,(Raven.Ayers@xyza.com): Ayers. Raven,Lewisville. TX. USA,TX,Central,District #22,USA
451,3/15/2014,217230,20,1,Maximus UM-56,Urban,Moderation,7,VanArsdel,66.49,91.08,46748,(Margaret.Baldwin@xyza.com): Baldwin. Margaret,Huntertown. IN. USA,IN,East,District #16,USA
589,8/30/2014,230966,21,1,Maximus UC-54,Urban,Convenience,7,VanArsdel,61.32,83.99,64491,(Nadine.Reid@xyza.com): Reid. Nadine,Tarkio. MO. USA,MO,Central,District #30,USA
489,12/3/2014,37457,6,1,Maximus UM-94,Urban,Moderation,7,VanArsdel,73.77,101.06,32720,(Merrill.Payne@xyza.com): Payne. Merrill,Deland. FL. USA,FL,East,District #12,USA
512,11/30/2011,16089,19,1,Maximus UR-01,Urban,Regular,7,VanArsdel,17.61,24.12,33907,(Chava.Rasmussen@xyza.com): Rasmussen. Chava,Fort Myers. FL. USA,FL,East,District #10,USA
461,8/31/2013,244172,2,1,Maximus UM-66,Urban,Moderation,7,VanArsdel,82.39,112.87,78393,(Paloma.Hale@xyza.com): Hale. Paloma,Woodsboro. TX. USA,TX,Central,District #23,USA
433,11/12/2011,103562,21,1,Maximus UM-38,Urban,Moderation,7,VanArsdel,73.58,100.79,80524,(Malik.Davenport@xyza.com): Davenport. Malik,Fort Collins. CO. USA,CO,Central,District #20,USA
487,6/11/2011,253193,14,1,Maximus UM-92,Urban,Moderation,7,VanArsdel,80.48,110.24,50026,(Kevin.Richard@xyza.com): Richard. Kevin,Bagley. IA. USA,IA,Central,District #32,USA
676,4/16/2016,134904,14,1,Maximus UC-41,Urban,Convenience,7,VanArsdel,55.57,76.12,92128,(Freya.Jefferson@xyza.com): Jefferson. Freya,San Diego. CA. USA,CA,West,District #38,USA
589,9/23/2012,253953,16,1,Maximus UC-54,Urban,Convenience,7,VanArsdel,61.32,83.99,33548,(Joan.Saunders@xyza.com): Saunders. Joan,Lutz. FL. USA,FL,East,District #10,USA
465,1/30/2015,200861,6,1,Maximus UM-70,Urban,Moderation,7,VanArsdel,86.23,118.12,75951,(Emmanuel.Simon@xyza.com): Simon. Emmanuel,Jasper. TX. USA,TX,Central,District #24,USA
585,8/10/2012,4995,22,1,Maximus UC-50,Urban,Convenience,7,VanArsdel,30.66,41.99,6010,(Gregory.Joyce@xyza.com): Joyce. Gregory,Bristol. CT. USA,CT,East,District #02,USA
496,10/2/2012,258156,14,1,Maximus UM-01,Urban,Moderation,7,VanArsdel,74.73,102.37,72016,(Cherokee.Finley@xyza.com): Finley. Cherokee,Bigelow. AR. USA,AR,Central,District #25,USA
653,7/22/2014,34253,1,1,Maximus UC-18,Urban,Convenience,7,VanArsdel,63.81,87.41,60014,(Davis.Henderson@xyza.com): Henderson. Davis,Crystal Lake. IL. USA,IL,Central,District #31,USA
491,6/11/2012,163388,4,1,Maximus UM-96,Urban,Moderation,7,VanArsdel,63.45,86.91,18944,(Nina.Hines@xyza.com): Hines. Nina,Perkasie. PA. USA,PA,East,District #04,USA
590,9/11/2011,115660,20,1,Maximus UC-55,Urban,Convenience,7,VanArsdel,65.15,89.24,62249,(Kevin.Buchanan@xyza.com): Buchanan. Kevin,Highland. IL. USA,IL,Central,District #29,USA
506,9/25/2015,258651,18,1,Maximus UM-11,Urban,Moderation,7,VanArsdel,90.83,124.42,64136,(Damian.Rose@xyza.com): Rose. Damian,Kansas City. MO. USA,MO,Central,District #30,USA
